Customer_ID,Customer_Name,Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Profit margin,Discount amt,salesper unit,Profit margin
RB-19465,Rick Bensley,CA-2016-158568,29-Aug-16,02-Sep-16,Standard Class,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,11309.2,12.9248,9.232,35
RB-19465,Rick Bensley,CA-2016-158568,29-Aug-16,02-Sep-16,Standard Class,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,-5398.65,19.1952,31.992,-11.25
RB-19465,Rick Bensley,CA-2016-158568,29-Aug-16,02-Sep-16,Standard Class,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,-379.95,1.4304,0.596,-170
GZ-14470,Gary Zandusky,CA-2016-129903,12-Jan-16,04-Dec-16,Second Class,Consumer,United States,Rochester,Minnesota,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier-Laser Paper (20Lb. and 87 Bright),23.92,4,0,11.7208,No profit,0,5.98,49
LC-16870,Lena Cacioppo,US-2015-156867,13-Nov-15,17-Nov-15,Standard Class,Consumer,United States,Aurora,Colorado,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,-13437.9,47.7792,39.816,-11.25
LC-16870,Lena Cacioppo,US-2015-156867,13-Nov-15,17-Nov-15,Standard Class,Consumer,United States,Aurora,Colorado,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,-1919.25,20.472,34.12,-3.75
LC-16870,Lena Cacioppo,US-2015-156867,13-Nov-15,17-Nov-15,Standard Class,Consumer,United States,Aurora,Colorado,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,-3688.2,25.8174,12.294,-70
JM-15250,Janet Martin,CA-2017-119004,23-Nov-17,28-Nov-17,Standard Class,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,8800.8,14.8224,9.264,23.75
JM-15250,Janet Martin,CA-2017-119004,23-Nov-17,28-Nov-17,Standard Class,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,1049.7,5.5984,27.992,7.5
JM-15250,Janet Martin,CA-2017-119004,23-Nov-17,28-Nov-17,Standard Class,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,536.9,0.6608,3.304,32.5
PA-19060,Pete Armstrong,CA-2015-129476,15-Oct-15,20-Oct-15,Standard Class,Home Office,United States,Orland Park,Illinois,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,33996,67.992,67.992,20
CV-12805,Cynthia Voltz,CA-2017-146780,25-Dec-17,30-Dec-17,Standard Class,Corporate,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,No profit,0,20.98,26
CL-12565,Clay Ludtke,CA-2016-128867,11-Mar-16,10-Nov-16,Standard Class,Consumer,United States,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788,No profit,0,37.98,30
CL-12565,Clay Ludtke,CA-2016-128867,11-Mar-16,10-Nov-16,Standard Class,Consumer,United States,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,Avery Durable Plastic 1" Binders,27.24,6,0,13.3476,No profit,0,4.54,49
RC-19960,Ryan Crowe,CA-2014-115259,25-Aug-14,27-Aug-14,Second Class,Consumer,United States,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,7267.4,8.0192,2.864,36.25
RC-19960,Ryan Crowe,CA-2014-115259,25-Aug-14,27-Aug-14,Second Class,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1-8 x 9 1-2",4.72,2,0.2,1.652,826,0.944,2.36,35
RC-19960,Ryan Crowe,CA-2014-115259,25-Aug-14,27-Aug-14,Second Class,Consumer,United States,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,3746.25,4.7952,7.992,31.25
RC-19960,Ryan Crowe,CA-2014-115259,25-Aug-14,27-Aug-14,Second Class,Consumer,United States,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,22015.8,26.0928,21.744,33.75
DK-13090,Dave Kipp,CA-2015-110457,03-Feb-15,06-Mar-15,Standard Class,Consumer,United States,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813,No profit,0,262.51,21
GG-14650,Greg Guthrie,US-2015-136476,04-May-15,10-Apr-15,Standard Class,Corporate,United States,Bristol,Tennessee,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,-16530.8,110.4558,157.794,-73.33333333
SC-20725,Steven Cartwright,CA-2016-103730,06-Dec-16,15-Jun-16,First Class,Consumer,United States,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456,No profit,0,15.68,39
SC-20725,Steven Cartwright,CA-2016-103730,06-Dec-16,15-Jun-16,First Class,Consumer,United States,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878,No profit,0,7.71,45
SC-20725,Steven Cartwright,CA-2016-103730,06-Dec-16,15-Jun-16,First Class,Consumer,United States,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter-Legal File, Black",226.56,6,0,63.4368,No profit,0,37.76,28
SC-20725,Steven Cartwright,CA-2016-103730,06-Dec-16,15-Jun-16,First Class,Consumer,United States,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759,No profit,0,12.78,45
SC-20725,Steven Cartwright,CA-2016-103730,06-Dec-16,15-Jun-16,First Class,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316,No profit,0,9.72,29
AD-10180,Alan Dominguez,US-2014-152030,26-Dec-14,28-Dec-14,Second Class,Home Office,United States,Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,-2859.8,180.1674,200.186,-1.428571429
PF-19165,Philip Fox,US-2014-134614,20-Sep-14,25-Sep-14,Standard Class,Consumer,United States,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,-81536.4,308.85,102.95,-66
TS-21610,Troy Staebel,US-2017-107272,11-May-17,12-Nov-17,Standard Class,Consumer,United States,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,-261.5428571,1.6716,1.194,-76.66666667
TS-21610,Troy Staebel,US-2017-107272,11-May-17,12-Nov-17,Standard Class,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,15249.5,48.7984,34.856,12.5
LS-16975,Lindsay Shagiari,US-2016-125969,11-Jun-16,10-Nov-16,Second Class,Home Office,United States,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,-4580.1,16.2848,40.712,-11.25
LS-16975,Lindsay Shagiari,US-2016-125969,11-Jun-16,10-Nov-16,Second Class,Home Office,United States,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416,No profit,0,79.52,11
DW-13585,Dorothy Wardle,US-2017-164147,02-Feb-17,05-Feb-17,First Class,Corporate,United States,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,-2998.5,23.988,11.994,-20
DW-13585,Dorothy Wardle,US-2017-164147,02-Feb-17,05-Feb-17,First Class,Corporate,United States,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,14682,15.6608,39.152,37.5
DW-13585,Dorothy Wardle,US-2017-164147,02-Feb-17,05-Feb-17,First Class,Corporate,United States,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,3486.6,4.2912,2.384,32.5
LC-16885,Lena Creighton,CA-2016-145583,13-Oct-16,19-Oct-16,Standard Class,Consumer,United States,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,No profit,0,6.68,48
LC-16885,Lena Creighton,CA-2016-145583,13-Oct-16,19-Oct-16,Standard Class,Consumer,United States,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,No profit,0,35.44,47
LC-16885,Lena Creighton,CA-2016-145583,13-Oct-16,19-Oct-16,Standard Class,Consumer,United States,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12-Box",11.52,4,0,3.456,No profit,0,2.88,30
LC-16885,Lena Creighton,CA-2016-145583,13-Oct-16,19-Oct-16,Standard Class,Consumer,United States,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,No profit,0,2.01,49
LC-16885,Lena Creighton,CA-2016-145583,13-Oct-16,19-Oct-16,Standard Class,Consumer,United States,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,13330.8,15.2352,25.392,35
LC-16885,Lena Creighton,CA-2016-145583,13-Oct-16,19-Oct-16,Standard Class,Consumer,United States,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,No profit,0,10.98,28
LC-16885,Lena Creighton,CA-2016-145583,13-Oct-16,19-Oct-16,Standard Class,Consumer,United States,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976,No profit,0,3.08,48
JD-15895,Jonathan Doherty,CA-2016-110366,09-May-16,07-Sep-16,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3-4" Diameter Brushed Chrome Round Wall Clock,82.8,2,0.2,10.35,5175,16.56,41.4,12.5
SH-19975,Sally Hughsby,CA-2017-106180,18-Sep-17,23-Sep-17,Standard Class,Corporate,United States,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814,No profit,0,2.94,27
SH-19975,Sally Hughsby,CA-2017-106180,18-Sep-17,23-Sep-17,Standard Class,Corporate,United States,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042,No profit,0,3.62,47
SH-19975,Sally Hughsby,CA-2017-106180,18-Sep-17,23-Sep-17,Standard Class,Corporate,United States,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,No profit,0,47.9,48
SG-20080,Sandra Glassco,CA-2017-155376,22-Dec-17,27-Dec-17,Standard Class,Consumer,United States,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518,No profit,0,279.81,26
HA-14920,Helen Andreada,CA-2015-110744,09-Jul-15,12-Sep-15,Standard Class,Consumer,United States,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579,No profit,0,95.99,3
MG-17680,Maureen Gastineau,CA-2014-110072,22-Oct-14,28-Oct-14,Standard Class,Home Office,United States,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,Seth Thomas 14" Putty-Colored Wall Clock,93.888,4,0.2,12.9096,6454.8,18.7776,23.472,13.75
JE-16165,Justin Ellison,CA-2016-114489,12-May-16,09-Dec-16,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015,No profit,0,34.95,27
JE-16165,Justin Ellison,CA-2016-114489,12-May-16,09-Dec-16,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,No profit,0,49.99,4
JE-16165,Justin Ellison,CA-2016-114489,12-May-16,09-Dec-16,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552,No profit,0,243.98,30
JE-16165,Justin Ellison,CA-2016-114489,12-May-16,09-Dec-16,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285,No profit,0,34.31,47
TW-21025,Tamara Willingham,CA-2016-158834,13-Mar-16,16-Mar-16,First Class,Home Office,United States,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,8883,31.584,31.584,11.25
TW-21025,Tamara Willingham,CA-2016-158834,13-Mar-16,16-Mar-16,First Class,Home Office,United States,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,7619.4,40.6368,101.592,7.5
SP-20650,Stephanie Phelps,CA-2015-124919,31-May-15,02-Jun-15,First Class,Corporate,United States,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271,No profit,0,8.34,45
SP-20650,Stephanie Phelps,CA-2015-124919,31-May-15,02-Jun-15,First Class,Corporate,United States,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392,No profit,0,26.38,46
SP-20650,Stephanie Phelps,CA-2015-124919,31-May-15,02-Jun-15,First Class,Corporate,United States,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288,No profit,0,13.48,26
NK-18490,Neil Knudson,CA-2015-118948,28-May-15,03-Jun-15,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901,No profit,0,2.21,27
DB-13060,Dave Brooks,CA-2014-104269,03-Jan-14,06-Mar-14,Second Class,Consumer,United States,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,25738.2,91.5136,228.784,11.25
NP-18670,Nora Paige,CA-2016-114104,20-Nov-16,24-Nov-16,Standard Class,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714,No profit,0,7.31,47
NP-18670,Nora Paige,CA-2016-114104,20-Nov-16,24-Nov-16,Standard Class,Consumer,United States,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325,No profit,0,134.99,25
TT-21070,Ted Trevino,CA-2016-162733,05-Nov-16,12-May-16,First Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691,No profit,0,5.98,45
EM-13960,Eric Murdock,CA-2015-119697,28-Dec-15,31-Dec-15,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,679.8,10.8768,27.192,2.5
RD-19900,Ruben Dartt,CA-2016-154508,16-Nov-16,20-Nov-16,Standard Class,Consumer,United States,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348,No profit,0,5.68,47
MJ-17740,Max Jones,CA-2016-113817,11-Jul-16,11-Nov-16,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,4844,5.536,13.84,35
BM-11140,Becky Martin,CA-2014-139892,09-Aug-14,12-Sep-14,Standard Class,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,1366.2,1.9872,3.312,27.5
BM-11140,Becky Martin,CA-2014-139892,09-Aug-14,12-Sep-14,Standard Class,Consumer,United States,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,-339998,3263.9808,1019.994,-16.66666667
BM-11140,Becky Martin,CA-2014-139892,09-Aug-14,12-Sep-14,Standard Class,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,-29317.35,55.1856,91.976,-21.25
BM-11140,Becky Martin,CA-2014-139892,09-Aug-14,12-Sep-14,Standard Class,Consumer,United States,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,-8286,522.018,193.34,-1.428571429
BM-11140,Becky Martin,CA-2014-139892,09-Aug-14,12-Sep-14,Standard Class,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,3406.8,6.4128,5.344,21.25
BM-11140,Becky Martin,CA-2014-139892,09-Aug-14,12-Sep-14,Standard Class,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,-56731.125,142.384,35.596,-255
BM-11140,Becky Martin,CA-2014-139892,09-Aug-14,12-Sep-14,Standard Class,Consumer,United States,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,4499.25,28.7952,47.992,6.25
CS-12130,Chad Sievert,CA-2014-118962,08-May-14,09-Aug-14,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3-6? x 11?",20.94,3,0,9.8418,No profit,0,6.98,47
CS-12130,Chad Sievert,CA-2014-118962,08-May-14,09-Aug-14,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608,No profit,0,55.48,48
CS-12130,Chad Sievert,CA-2014-118962,08-May-14,09-Aug-14,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,10629.5,68.0288,48.592,6.25
JB-15400,Jennifer Braxton,US-2014-100853,14-Sep-14,19-Sep-14,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,-16390,41.9584,26.224,-250
JB-15400,Jennifer Braxton,US-2014-100853,14-Sep-14,19-Sep-14,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,3276,4.032,5.04,32.5
SJ-20500,Shirley Jackson,US-2017-152366,21-Apr-17,25-Apr-17,Second Class,Consumer,United States,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax-Phone Line Protection",97.264,4,0.8,-243.16,-30395,77.8112,24.316,-250
JE-15745,Joel Eaton,US-2015-101511,21-Nov-15,23-Nov-15,Second Class,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4-Carton",396.802,7,0.3,-11.3372,-3779.066667,119.0406,56.686,-2.857142857
JE-15745,Joel Eaton,US-2015-101511,21-Nov-15,23-Nov-15,Second Class,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,-1885.75,3.176,3.176,-23.75
JK-15640,Jim Kriz,CA-2015-137225,15-Dec-15,19-Dec-15,Standard Class,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104,No profit,0,3.28,43
DK-13150,David Kendrick,CA-2014-166191,12-May-14,09-Dec-14,Second Class,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,930.6,4.9632,12.408,7.5
DK-13150,David Kendrick,CA-2014-166191,12-May-14,09-Dec-14,Second Class,Corporate,United States,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,38319.75,81.7488,58.392,18.75
RM-19675,Robert Marley,CA-2014-158274,19-Nov-14,24-Nov-14,Second Class,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296,No profit,0,125.99,26
